# from crisprcasdb
# collected by purpurax

"name","crispr count","cas_region count"
CP001727.1,4,2
CP034952.1,6,2
CP014284.1,1,2
CP065248.1,2,2
CP019978.1,2,2
CP032609.1,1,2
CP004885.1,4,2
CP051651.1,2,2
CP002346.1,2,2
LR590477.1,2,2
CP069595.1,3,2
CP039749.1,4,2
CP063141.1,3,2
LT670848.1,2,2
CP010415.1,2,2
CP027236.1,11,2
CP049697.1,1,2
CP026981.1,4,2
CP014699.1,2,2
CP054675.1,2,2
LR822006.1,2,2
CP020457.1,3,2
CP012309.1,10,2
CP020403.2,3,2
CP000771.1,2,2
AP023390.1,1,2
CP050868.1,3,2
CP020335.1,5,2
CP018839.1,4,2
CP003183.2,4,2
CP076323.1,3,2
CP082120.1,4,2
CP003032.1,2,2
ABIZ01000001.1,2,2
CP054180.1,2,2
CP026948.1,1,2
CP081937.1,1,2
JAGFXX010000002.1,1,2
CP009313.1,5,2
CP089468.1,2,2
CP033235.1,4,2
CP028370.1,3,2
CP029342.1,8,2
LN870292.1,4,2
CP030241.1,2,2
AP023389.1,1,2
CP048279.1,2,2
AP014572.1,2,2
CP065236.1,2,2
CP003182.2,4,2
CP022524.1,9,2
LR134293.1,3,2
CP081924.1,2,2
CP020410.2,2,2
CP009501.1,3,2
CP019818.1,1,2
CP030781.2,4,2
AE008691.1,3,2
LT605205.1,2,2
CP048105.1,2,2
CP024113.1,3,2
LS483342.1,2,2
LT990039.1,3,2
AP024487.1,3,2
CP007024.1,2,2
LT906443.1,3,2
CP043891.1,1,2
CP049258.1,2,2
CP052765.1,3,2
CP001897.1,2,2
CP085040.1,6,2
CP007204.1,3,2
CP009511.1,2,2
CP032659.1,4,2
CP047500.1,1,2
LR792632.1,8,2
CP080599.1,17,2
CP013722.1,3,2
CP031632.1,1,2
LT608329.1,2,2
CP028273.1,3,2
CP070999.1,2,2
LR822032.1,4,2
CP009149.1,12,2
CP016916.1,7,2
CP053074.1,3,2
LR134442.1,8,2
LR134094.1,2,2
CP077421.1,5,2
AE006470.1,2,2
LS483349.1,2,2
CP001750.1,2,2
CP019809.1,1,2
CM001015.1,2,2
CP065234.1,2,2
AP024301.1,7,2
CP003080.1,1,2
CP003651.1,11,2
CP072045.1,4,2
CP073280.1,3,2
CP000702.1,8,2
CP016439.1,1,2
CM000913.1,2,2
AP014585.1,2,2
CP036261.1,2,2
CP025865.1,4,2
CP014239.1,1,2
CP045424.1,2,2
CP058896.1,3,2
CP035758.1,8,2
CP081929.1,1,2
CP003552.1,4,2
CP065239.1,2,2
CP000262.1,1,2
CP065155.1,1,2
CP000487.1,2,2
CP033908.1,1,2
CP046640.1,3,2
AP019840.1,2,2
HF952105.1,2,2
CP029709.1,13,2
CP009622.1,3,2
CP059445.1,2,2
CP011013.1,2,2
CP024107.1,3,2
CP002659.1,2,2
CP009460.1,4,2
CP075061.1,4,2
CP003409.1,9,2
CP002583.1,5,2
FP565176.1,4,2
CP072257.1,2,2
CP036550.1,2,2
CP090348.1,4,2
CP085524.1,5,2
CP002199.1,5,2
CP064787.1,2,2
CP021894.1,5,2
CP065377.1,2,2
CP006933.1,3,2
CP003553.1,2,2
CP000542.1,3,2
CP025518.1,2,2
CP000510.1,1,2
CM001403.1,2,2
CP069599.1,3,2
CP037801.1,9,2
CP026984.1,4,2
CP029241.1,11,2
CP037839.1,7,2
CP024116.1,3,2
CP001738.1,13,2
CP037805.1,9,2
CP021263.1,1,2
OU745373.1,5,2
CP009716.1,3,2
CP000830.1,2,2
CP029078.1,5,2
CP091791.1,3,2
CP004020.1,2,2
CP065946.1,4,2
CP003388.1,2,2
CP065258.1,2,2
CP009353.1,2,2
CP003260.1,4,2
CP027432.2,4,2
CP026124.1,5,2
CP084578.1,2,2
CP089980.1,3,2
CP072254.1,1,2
AP012284.1,3,2
CP023567.1,5,2
CP001336.1,5,2
CP048830.1,1,2
CP054595.1,1,2
CP081303.1,5,2
LT838813.1,4,2
CP000056.2,2,2
CP050323.1,4,2
CP008776.1,2,2
CP020364.1,3,2
AP012336.1,2,2
CP001100.1,2,2
CP024696.1,2,2
CP092166.1,5,2
CP065143.1,5,2
LS483339.1,2,2
CP010554.1,3,2
AP012326.1,2,2
CP048626.1,4,2
CP073020.1,3,2
CP043056.1,2,2
CP033063.1,1,2
LR130237.1,1,2
FR875178.1,3,2
CP014749.1,5,2
CP092681.1,3,2
CP031625.1,1,2
CP011105.1,1,2
CP021904.1,3,2
LS483400.1,3,2
CP060827.1,4,2
AP021884.1,2,2
CP078093.1,4,2
CP025047.1,7,2
CP028524.1,7,2
CP073340.1,3,2
CP000017.2,2,2
CP033381.1,2,2
CP014688.1,6,2
CP043480.1,3,2
CP030777.1,4,2
CP072186.1,2,2
CP024600.1,2,2
CP019651.1,4,2
CP032654.1,4,2
AP018172.1,8,2
CP090521.1,4,2
CP015642.1,2,2
CP072384.1,3,2
LS483323.1,2,2
LR812492.1,2,2
CP048274.1,1,2
CP005998.1,4,2
CP086001.1,2,2
CP004079.1,2,2
AL954747.1,2,2
CP025437.1,2,2
CP035946.1,4,2
CP004392.1,4,2
CP031623.1,1,2
CP002427.1,3,2
AP022871.1,10,2
CP021104.1,2,2
CP032312.1,3,2
LR027520.1,4,2
CP000724.1,2,2
CP015750.1,4,2
CP065059.1,2,2
CP054184.1,3,2
CP010875.1,2,2
AE004092.2,2,2
LS483357.1,1,2
CP083911.1,4,2
CP017298.1,7,2
CP000667.1,2,2
FN557490.1,4,2
CP045304.1,1,2
CP074570.1,11,2
LR881183.1,4,2
CP054583.1,3,2
CP000930.2,3,2
CP013839.1,2,2
CP001339.1,2,2
CP065378.1,2,2
CP066184.1,2,2
AP018194.1,5,2
CP067377.1,2,2
CP028361.1,9,2
FN668944.1,11,2
LR822043.1,1,2
CP028271.1,3,2
CP082237.1,7,2
CP046246.1,2,2
CP053907.1,1,2
CP072665.1,2,2
CP028105.1,3,2
LR698996.1,2,2
CP012390.1,2,2
CP024293.1,3,2
HF563609.2,6,2
CP019800.1,1,2
CP013147.1,4,2
AP019551.1,5,2
CP021456.1,4,2
LN831776.1,6,2
CP032683.1,3,2
CP058649.1,1,2
CP018193.1,4,2
CP002113.1,4,2
AE014133.2,1,2
AP014924.1,3,2
CP011848.1,8,2
CP001129.1,2,2
LR026975.1,7,2
LR134273.1,2,2
CR377818.1,1,2
CP007241.1,2,2
CP040093.1,1,2
CP019837.1,1,2
AP013044.1,1,2
CP002216.1,3,2
CP022203.1,3,2
HG813249.1,3,2
AY596293.1,3,2
LS483442.1,2,2
CP045798.1,2,2
AP018228.1,2,2
CP033896.1,2,2
CP002818.1,3,2
LR699010.1,5,2
CP002738.1,4,2
CP027287.1,3,2
CP026548.1,4,2
CP007503.1,2,2
AP022810.1,2,2
CP016605.1,2,2
CP011968.1,8,2
CP053452.2,3,2
CP081183.1,8,2
CP019822.1,1,2
CP068478.1,2,2
CP025400.1,2,2
CP072426.1,5,2
CP037812.1,11,2
CP021023.1,2,2
CP003154.1,4,2
CP031629.1,1,2
AFRY01000001.1,1,2
CP087719.1,3,2
CP049689.1,1,2
CP004409.1,2,2
CP009506.1,4,2
CP000742.1,1,2
CP019860.1,9,2
CP003253.1,5,2
CP025799.1,5,2
CP015249.1,4,2
CP003321.1,1,2
CP037820.1,9,2
CP032093.1,2,2
CP031515.1,5,2
AP017459.1,1,2
CP053012.1,5,2
LR134300.1,6,2
CP060644.1,2,2
CP046327.1,8,2
CP065253.1,2,2
CP030854.1,2,2
AP012491.2,2,2
CP065425.1,1,2
AP023388.1,1,2
CP024180.2,5,2
CP002452.1,2,2
CP020350.1,4,2
CP011382.1,7,2
CP045875.1,1,2
CP065314.1,2,2
CP020363.1,3,2
CP049756.1,4,2
CP001792.1,14,2
CP002086.1,2,2
CP077959.1,2,2
CP018195.1,4,2
CM002803.1,3,2
CP069563.1,2,2
CP026591.1,8,2
CP014034.2,2,2
CP049686.1,1,2
CP029328.1,4,2
CP012661.1,2,2
LN831034.1,1,2
AP024565.1,3,2
CP036525.1,2,2
CP011524.1,2,2
CP051674.1,2,2
CP029566.1,10,2
CP053835.1,2,2
CP003901.1,2,2
CP017237.1,2,2
CM001051.1,1,2
CP066069.1,2,2
CP037968.1,3,2
CP084061.1,4,2
CP091468.1,3,2
FN668941.1,8,2
CP020470.1,2,2
CP037797.1,7,2
LT906621.1,2,2
CP036376.1,2,2
CP000698.1,1,2
AHJK01000001.1,2,2
CP013243.1,4,2
CP032098.1,2,2
CP000394.2,4,2
CP037821.1,8,2
CP002791.1,3,2
CP074378.1,3,2
CP084369.1,8,2
CP059082.1,3,2
CP037813.1,9,2
CP007536.1,2,2
CP040671.1,6,2
CP077422.1,4,2
CP026595.1,8,2
CM000287.4,8,2
CP068213.1,2,2
CP043005.1,1,2
CP051188.1,3,2
CP006956.1,4,2
CP035445.1,2,2
CP016027.1,4,2
LR778135.1,3,2
CP043405.1,2,2
CP019821.1,1,2
CP046161.1,4,2
CP031619.1,1,2
LR134491.1,2,2
CP039258.1,7,2
CP026598.1,8,2
CP030759.1,4,2
LS483354.1,2,2
CP035812.1,4,2
CP046269.1,9,2
CP039459.1,3,2
CP074346.1,5,2
CP043893.1,3,2
CP039887.1,2,2
CM001368.1,1,2
CP077107.1,2,2
LR134509.1,2,2
CP021866.1,2,2
LS483402.1,3,2
CP031635.1,1,2
CP072328.1,2,2
CP085957.1,1,2
CP017064.1,3,2
CP020104.1,1,2
CP019823.1,1,2
CP020379.1,7,2
CP051624.1,3,2
CP036530.1,2,2
CP031633.1,1,2
AP010655.1,2,2
CP059566.1,4,2
CP068550.1,2,2
CP082230.1,3,2
CP072210.1,2,2
CP061845.1,4,2
CP001251.1,2,2
CP027260.1,4,2
CP010904.1,3,2
CP065246.1,2,2
FN538970.1,8,2
CP054190.1,2,2
CP002442.1,7,2
CP058257.1,3,2
CP013690.1,3,2
CP091803.1,1,2
CP021865.1,2,2
CP049691.1,1,2
CP052057.1,6,2
CP016559.1,2,2
CP003098.1,8,2
CP033238.1,4,2
CP050266.1,4,2
CP083211.1,2,2
CP011056.2,4,2
CP059603.1,2,2
CP028859.1,10,2
CP031631.1,1,2
LR778153.1,4,2
CP021769.1,1,2
AP018318.1,6,2
AP024564.1,3,2
LR822039.1,1,2
CP065751.1,2,2
CP025399.1,3,2
CP018047.1,5,2
CP035785.1,2,2
CP079097.1,2,2
CP006670.1,7,2
FM162591.1,4,2
CP077942.1,6,2
CP009238.1,2,2
CP065060.1,2,2
CP001367.1,2,2
LR962161.1,3,2
CP049761.1,4,2
AP018280.1,4,2
CP019699.1,3,2
CP035440.1,1,2
CP019430.1,4,2
CP001098.1,1,2
CP001110.1,3,2
CP026979.1,4,2
CP087763.1,2,2
CP020452.2,4,2
CP043876.1,5,2
LR882978.1,4,2
AP023358.1,4,2
CP045298.1,11,2
CP021490.1,2,2
CP028927.1,4,2
CP033391.1,3,2
CP009788.1,2,2
CP086129.1,2,2
CP072389.1,5,2
LR882997.1,3,2
CP041731.1,9,2
CP084016.1,3,2
CP060044.1,4,2
CP027014.1,8,2
LR134316.1,2,2
CP070376.1,4,2
CP040902.1,2,2
CP088073.1,3,2
LR594048.1,2,2
CP054699.1,3,2
CP019687.1,4,2
CP033164.1,2,2
CP013477.1,4,2
LR822041.1,1,2
CP068729.1,2,2
CP020700.1,10,2
CP092458.1,6,2
CP002656.1,2,2
CP017315.1,2,2
CP047502.1,1,2
CP059565.1,3,2
AP018281.1,2,2
CP031624.1,1,2
CP068549.1,3,2
CP017601.1,1,2
CP039543.1,2,2
CP078120.1,5,2
CP046315.1,4,2
CP066192.1,3,2
CP009633.1,2,2
CP002001.1,3,2
CP031622.1,1,2
CP000102.1,3,2
CP013011.1,5,2
CP053789.1,3,2
CP027234.1,2,2
AE000657.1,7,2
LR991654.1,1,2
CP069198.1,4,2
CP063961.1,2,2
CP047918.1,2,2
CP080126.1,4,2
CP046839.1,2,2
CP022538.1,1,2
CP000252.1,2,2
CP042911.1,3,2
CP027371.1,3,2
LS483329.1,1,2
CP075368.1,2,2
CP040098.1,3,2
CP031864.1,2,2
CP017875.1,2,2
LS483401.1,1,2
CP022387.1,3,2
CP011403.1,2,2
CP027417.1,2,2
CP076401.1,6,2
CP045806.1,6,2
LS483432.1,2,2
CP003257.1,5,2
CP019913.2,4,2
LR215974.1,3,2
CP061719.1,3,2
CP023977.1,3,2
CP023769.1,1,2
CP045291.1,3,2
CP024900.1,7,2
AP019755.1,3,2
CP072185.1,1,2
CP013245.1,3,2
FO203522.1,6,2
CP000300.1,2,2
CP002535.1,6,2
CP043530.1,2,2
CP065927.1,2,2
CP061098.1,2,2
CP037798.1,7,2
CP050962.1,2,2
CP031754.1,1,2
LR698999.1,2,2
CP034687.1,4,2
CP016157.1,2,2
LR134394.1,2,2
CP027779.1,14,2
AP023326.1,3,2
CP035787.1,3,2
CP076042.1,3,2
CP031639.1,1,2
CP039460.1,1,2
CP006721.1,2,2
CP029287.2,6,2
CP003191.1,1,2
CP072548.1,2,2
CP054581.1,4,2
CP020776.1,3,2
CP055048.1,3,2
AP011114.1,2,2
CP029331.1,4,2
CP088911.1,5,2
CP072322.1,4,2
CP001719.1,4,2
CP046532.1,2,2
CP014915.1,1,2
CP011304.1,5,2
CP045179.1,8,2
CP081861.1,3,2
CP091733.1,2,2
CP000386.1,2,2
CP053834.1,2,2
CP044093.1,1,2
CP014016.2,2,2
CP024299.1,4,2
CP045097.1,5,2
CP016757.1,3,2
CP017662.1,4,2
CP045508.1,4,2
CP001790.1,4,2
AP024966.1,6,2
CP047019.1,7,2
CP002521.1,6,2
CP025856.1,4,2
CP031124.1,2,2
CP011786.1,1,2
CP013341.1,2,2
CP009933.1,5,2
LS483520.1,2,2
CP043476.1,2,2
HG530135.1,8,2
OV788641.1,4,2
CP006567.1,9,2
AP024563.1,2,2
CP012206.1,3,2
CP019794.1,6,2
CP071099.1,2,2
CP017482.1,7,2
AP019841.1,3,2
CP000439.1,2,2
CM001376.1,2,2
CP003610.1,7,2
CP020114.1,2,2
CP019659.1,6,2
CP089742.1,2,2
LT934425.1,7,2
CP003745.1,4,2
AP018223.1,2,2
CP033326.1,5,2
CP040281.1,7,2
LR134176.1,1,2
CP066126.1,3,2
CP013130.1,4,2
AP019548.2,2,2
AP018823.1,2,2
CP020414.2,1,2
CP047512.1,1,2
CP003654.1,2,2
CP021377.1,5,2
CP031156.1,5,2
CP061725.1,6,2
LS483355.1,2,2
CM001580.1,3,2
CP042242.1,4,2
AE008384.1,2,2
CP043003.1,1,2
CP023429.1,2,2
CP072198.1,3,2
AP024309.1,4,2
CP003364.1,7,2
CP006594.1,2,2
CP037844.1,6,2
CP033240.1,4,2
AP023065.1,2,2
CP023467.1,4,2
CP068820.1,3,2
CP024185.2,2,2
CP026986.1,4,2
CM002276.1,2,2
CP019894.1,1,2
CP002462.1,1,2
CP026593.1,8,2
CP047514.1,1,2
FP929056.1,6,2
CP042829.1,3,2
CP006955.1,4,2
CP060046.1,4,2
CP016199.1,3,2
CP065924.1,2,2
CP028187.1,4,2
CP016355.1,2,2
CP012072.1,2,2
CP018787.1,4,2
CP002033.1,3,2
CP016803.1,2,2
AP012211.1,4,2
CP048829.1,2,2
CP076376.1,10,2
CP036129.1,2,2
CP054918.1,2,2
CP024901.1,5,2
LR595857.1,2,2
CP086369.1,4,2
CP068558.1,9,2
LR991653.1,1,2
CP051206.1,3,2
CP049695.1,1,2
CP040417.1,2,2
CP061471.1,9,2
CP003167.1,2,2
CP011952.1,2,2
CP014230.1,3,2
CP073241.1,4,2
CP003558.1,3,2
CP043939.1,2,2
CP043041.1,12,2
CP031634.1,1,2
CP075964.1,8,2
CP002546.1,2,2
CP045034.1,2,2
CP019834.1,1,2
CP072503.1,3,2
CP036277.1,2,2
CP020831.1,3,2
CP007537.1,1,2
AE015927.1,8,2
CP002215.1,2,2
LR593888.1,3,2
CP021771.1,2,2
FN545816.1,8,2
CP028108.1,4,2
CP019805.1,1,2
CP035122.1,2,2
HG316453.2,2,2
CM011124.1,2,2
CP038146.1,7,2
CP021863.1,2,2
CP058732.1,4,2
CP012672.1,3,2
CP016089.1,2,2
CP031255.1,2,2
OU912926.1,2,2
CP011391.1,3,2
CP011522.1,7,2
CP012419.2,2,2
CP023747.1,5,2
CP000260.1,2,2
AP019777.1,2,2
CP047510.1,1,2
AP014855.1,3,2
CP086130.1,2,2
CP046051.1,4,2
CP026597.1,8,2
CP061081.1,2,2
CP075878.1,3,2
LR698977.1,1,2
CP031881.1,2,2
CP065217.1,2,2
CP001931.1,5,2
CP003919.2,1,2
LS483431.1,4,2
CP084704.1,1,2
LT632614.1,1,2
AP018336.1,3,2
CP028528.1,8,2
CP066203.1,1,2
LT669839.1,6,2
CP083203.1,3,2
CP003947.1,8,2
CP079096.1,2,2
CP042913.1,1,2
AM180355.1,11,2
CP021704.1,3,2
CP021731.1,2,2
CP014234.1,2,2
CP031835.1,3,2
CP019977.1,6,2
CP063111.1,2,2
CP002866.1,1,2
LS483521.1,2,2
CP018093.1,1,2
CP001107.1,2,2
CP044013.1,2,2
CP033236.1,4,2
CP069240.1,2,2
LS483364.1,1,2
CP045847.1,2,2
CP025869.1,4,2
CP069601.1,3,2
CP055305.1,2,2
CP051862.1,4,2
CP012375.1,5,2
AP018335.1,4,2
CP045552.2,4,2
AP019662.1,3,2
CP041213.1,2,2
AE016825.1,4,2
CP054929.1,6,2
CP019833.1,1,2
CP021434.1,5,2
CP072664.1,2,2
CP032152.2,5,2
CP075922.1,2,2
CP012320.1,9,2
CP020833.1,2,2
CP005095.1,2,2
AP024310.1,3,2
LS483361.1,2,2
CP022160.1,5,2
CP072246.1,2,2
FO203509.1,2,2
CP081497.1,3,2
CP046376.1,4,2
LR594047.1,2,2
CP002831.1,3,2
LR025096.1,4,2
CP053013.1,5,2
CP063304.1,2,2
CP001108.1,5,2
CP074133.1,17,2
CP044102.1,2,2
CP006833.1,3,2
CP040413.1,2,2
CP062254.1,4,2
CP029536.1,2,2
AP024463.1,3,2
CP013694.1,3,2
CP054694.1,6,2
LR134341.1,2,2
LR134523.1,2,2
CP092739.1,10,2
CP092497.1,3,2
CP019698.1,7,2
CP024780.1,4,2
CP025044.1,8,2
CP031560.1,3,2
CP031733.1,2,2
CP012369.1,2,2
CP010888.1,9,2
CP075694.1,5,2
AP014696.1,10,2
CP033897.1,2,2
CP009500.1,3,2
CP036268.1,3,2
CP054306.1,2,2
CP011410.1,3,2
CP012901.1,4,2
CP011069.1,2,2
CM002133.1,4,2
CP027781.1,14,2
CP063989.1,1,2
AE010299.1,5,2
CP026594.1,8,2
CP051754.1,2,2
CP009508.1,3,2
CP002038.1,4,2
CP049187.1,1,2
CP024697.1,2,2
CP003642.1,11,2
CP069597.1,3,2
LR822012.1,2,2
CP024096.1,3,2
CP003879.1,3,2
CP012173.1,4,2
CP001348.1,2,2
CP018196.1,2,2
CP060640.1,2,2
CP016202.1,1,2
CP072524.1,3,2
CP019791.1,3,2
CP065244.1,2,2
CP077404.1,2,2
CP039268.1,4,2
AP019780.1,4,2
CP065707.1,3,2
CP081922.1,3,2
CP004347.1,7,2
CP004145.1,2,2
CP015381.1,4,2
CP068134.1,3,2
CP003591.1,1,2
CP020557.1,6,2
LS483447.1,3,2
CP024098.1,3,2
FP929046.1,1,2
CP016201.1,1,2
LM995447.1,1,2
CP066308.1,2,2
AP006878.1,3,2
CM000955.1,1,2
CP002790.1,3,2
CP025046.1,6,2
CP084019.1,9,2
CP053747.1,4,2
CP061131.1,1,2
LT670846.1,5,2
CP047508.1,2,2
CP033767.1,1,2
LR822037.1,3,2
CP019870.1,9,2
CP055649.1,4,2
CP043884.1,4,2
CP011542.1,2,2
CP066179.1,2,2
LS483416.1,3,2
CP009612.1,1,2
CP065261.1,2,2
BX470251.1,5,2
CP065241.1,2,2
AP025162.1,5,2
CP080328.1,3,2
CP032678.1,2,2
CP039256.1,8,2
CP049360.1,1,2
CP032897.1,3,2
AE009441.1,6,2
CP000024.1,1,2
CP006954.1,4,2
AP018268.1,7,2
CM001538.1,6,2
CP000141.1,2,2
CP047361.1,3,2
CP024240.1,4,2
CP046131.1,3,2
CP049688.1,1,2
CP060263.1,5,2
CP019829.1,1,2
CP020380.1,7,2
CP000478.1,2,2
CP081916.1,3,2
AE004439.1,4,2
CP023349.1,4,2
CP009653.1,2,2
CP079098.1,2,2
CP017602.1,1,2
CP012047.1,3,2
CP017170.1,2,2
CP040997.1,1,2
CP031620.1,1,2
HF545617.1,3,2
CP022124.1,2,2
CP019825.1,1,2
CP065748.1,3,2
CP080282.1,5,2
CP002830.1,3,2
CP041968.1,2,2
CP075363.1,3,2
CP031195.1,3,2
CP037822.1,9,2
AP018271.1,3,2
CP000746.1,2,2
CP066059.1,3,2
CP085874.1,8,2
LR822015.1,2,2
CP092643.1,2,2
LS483380.1,2,2
CP009471.1,4,2
CP007040.1,4,2
CP047506.1,1,2
OV100759.1,2,2
CP026596.1,8,2
CP083616.1,9,2
CP001402.1,2,2
CP045227.1,3,2
CP023711.1,5,2
CP031003.1,4,2
CP065255.1,2,2
CP068171.1,3,2
CP007142.1,4,2
CP002565.1,5,2
CP010818.1,3,2
CP028377.1,1,2
CP046377.1,3,2
CP011068.1,1,2
CP031455.1,6,2
CP056095.1,4,2
CP010103.1,2,2
CP032757.1,6,2
CP017697.1,3,2
CP003418.1,3,2
CP036201.1,4,2
CM001486.1,3,2
CP046528.1,3,2
CP001614.2,2,2
CP010430.1,4,2
CP009507.1,5,2
CP072378.1,3,2
CP015575.1,1,2
CP020370.1,4,2
LR134532.1,2,2
CP019810.1,1,2
CP022754.1,2,2
CP016391.1,2,2
CP009512.1,2,2
CP047883.1,4,2
CP069318.1,3,2
CP031738.1,2,2
CP070366.1,4,2
LR134320.1,2,2
CP058556.1,14,2
CP083629.1,2,2
CP009575.1,2,2
AP017968.1,3,2
CP025958.1,4,2
FR746099.1,3,2
AP019720.1,2,2
CP002158.1,14,2
CP037802.1,9,2
CP002360.1,2,2
CP028527.1,8,2
CP067346.1,4,2
CP017961.1,3,2
CP028926.1,3,2
CP075692.1,6,2
CP028425.1,3,2
CP007203.2,2,2
CP018192.1,4,2
CP069437.1,1,2
HF952106.1,2,2
CP033907.1,1,2
CP003212.1,2,2
CP011057.2,4,2
CP026982.1,4,2
FP929140.1,2,2
CP040557.1,2,2
CP072875.1,4,2
CP042967.1,4,2
AP023441.1,3,2
LK391695.1,4,2
CP049766.1,2,2
CP019806.1,1,2
HE804045.1,3,2
CP003592.1,9,2
CP091722.1,2,2
CP034399.1,4,2
CP006694.1,5,2
CP093013.1,4,2
CP054012.1,2,2
AE017282.2,2,2
CP012036.1,4,2
CP000660.1,4,2
CP020327.1,6,2
CP082359.1,2,2
CP074332.1,3,2
CP085925.1,3,2
CP001839.1,8,2
CP021260.1,2,2
LR134263.1,2,2
CP049692.1,1,2
CP026985.1,4,2
CP001404.1,2,2
LR027880.1,3,2
CP027025.1,7,2
CP036491.1,2,2
CP024705.1,3,2
LS483328.1,2,2
CP026604.1,5,2
CP046704.1,4,2
CP016205.1,5,2
LR822014.1,2,2
CP031054.1,2,2
BX248353.1,2,2
CP040908.1,2,2
CP029159.1,10,2
CP067420.1,6,2
CP003633.1,6,2
CM001975.1,7,2
CP012603.1,12,2
CP018190.1,4,2
CP019633.1,2,2
CP012200.1,7,2
CP019617.1,3,2
CP033048.1,6,2
CP092967.1,3,2
AE016823.1,1,2
CP060639.1,1,2
LS483384.1,1,2
CP026980.1,4,2
CP049366.1,2,2
L77117.1,17,2
CP071000.1,2,2
AP018170.1,3,2
CP028148.1,1,2
CP036347.1,1,2
CP019804.1,1,2
LR031521.1,2,2
CP024704.1,15,2
CP003415.1,4,2
LT604076.1,1,2
CP003362.1,3,2
CP029684.2,2,2
CP013478.1,4,2
CP023497.1,2,2
CP013840.1,1,2
AP018052.1,2,2
CP080029.1,3,2
CP031617.1,1,2
CP061134.1,1,2
CP059362.1,1,2
CP017420.1,4,2
CP009687.1,2,2
CP032052.1,2,2
CP012157.1,2,2
LR134349.1,2,2
CP021703.1,3,2
CP065983.1,2,2
CP020362.1,3,2
CP034404.1,4,2
CP038020.1,2,2
CP016491.1,3,2
CP046041.1,2,2
CP060648.1,2,2
CP054425.1,1,2
CP037895.1,7,2
AP018786.1,1,2
CP013142.1,4,2
CP031636.1,1,2
CP065379.1,2,2
CP062124.1,2,2
CP002691.1,6,2
CP071465.1,5,2
CP003732.1,10,2
CP012321.1,6,2
AP017372.2,6,2
CP011846.1,8,2
CP071097.1,2,2
CP021864.1,2,2
LS483497.1,4,2
CP007016.1,1,2
CP059275.1,1,2
CM001858.1,6,2
CP092985.1,8,2
CP014342.1,5,2
CP059570.1,1,2
CP059443.1,2,2
CP028607.1,2,2
CP047593.1,2,2
CP002628.1,1,2
CP034253.1,2,1
CP025929.1,5,1
CP033360.1,2,1
CP043401.1,3,1
CP061052.1,2,1
CP012579.1,2,1
CP058828.1,3,1
CP070228.1,1,1
CP007464.2,2,1
CP022794.1,2,1
CP084789.1,2,1
CP031906.1,2,1
CP001281.2,1,1
CP045292.1,1,1
LR594049.1,1,1
CP055850.1,2,1
CP001631.1,2,1
CP060646.1,1,1
LR134163.1,2,1
CP050709.1,2,1
LT615376.1,2,1
CP075874.1,2,1
CP049887.1,1,1
CP014119.1,2,1
CP006713.1,1,1
CP059375.1,1,1
CP053286.1,3,1
LR134209.1,2,1
CP091061.1,2,1
CP092820.1,2,1
CP028761.1,2,1
CP059258.1,4,1
CP043187.1,2,1
CP065031.1,3,1
CP059547.1,2,1
CP021999.1,2,1
CP074651.1,2,1
CP083478.1,2,1
CP045789.1,1,1
CP015567.1,2,1
CP085820.1,2,1
CP027376.1,2,1
CP009196.1,2,1
CP010282.1,2,1
CP068082.1,1,1
CP026360.1,2,1
CP074252.1,2,1
CP023610.1,2,1
CP082636.1,2,1
CP030233.1,2,1
CP027860.1,9,1
CP085563.1,2,1
CP015598.1,2,1
CP075138.1,2,1
CP038357.1,2,1
CP057152.1,2,1
CP033084.1,3,1
CP092672.1,3,1
CP017634.1,1,1
CP007379.2,2,1
CP077699.1,3,1
CP002952.1,3,1
CP074179.1,1,1
CP068035.1,1,1
CP065322.1,2,1
CP029568.1,3,1
CP076706.1,2,1
CP023631.1,2,1
LR812491.1,2,1
CP058087.1,2,1
CP054049.1,2,1
CP017920.1,1,1
CP010331.1,3,1
CP008741.1,1,1
CP033621.1,1,1
CP018965.1,2,1
AM398681.2,1,1
CP049312.1,2,1
CP028226.1,2,1
CP085800.1,2,1
CP037987.1,1,1
CP009685.1,2,1
CP065890.1,2,1
CP061229.1,2,1
CP035280.1,1,1
CP053826.1,1,1
CP029902.1,1,1
CP026501.1,2,1
CP038789.1,1,1
CP007301.2,2,1
LN831025.1,1,1
CP039851.1,2,1
CP057507.1,2,1
CP007633.1,6,1
CP006957.2,1,1
CP053888.1,1,1
CP022571.1,1,1
CP012756.1,2,1
LT906458.1,2,1
CP029925.1,1,1
AP021946.1,2,1
CP033699.1,3,1
CP034835.1,11,1
CP016162.1,3,1
CP042250.1,2,1
CP085047.1,1,1
CP002621.1,2,1
CP010337.1,2,1
CP059160.1,1,1
CP013334.1,2,1
CP083481.1,2,1
CP085796.1,2,1
CP046875.1,2,1
CP073619.1,2,1
CP010329.1,2,1
CP042953.1,2,1
CP027190.1,3,1
CP029885.1,1,1
CP072364.1,2,1
CP009268.1,2,1
CP072227.1,1,1
CP001172.2,1,1
CP067391.1,2,1
CP082396.1,2,1
CP029145.1,1,1
CP010283.1,2,1
LR962654.1,2,1
FN597254.1,2,1
CP043664.1,2,1
CP007429.2,2,1
CP071585.1,1,1
CP085801.1,2,1
CP057951.1,3,1
CP088071.1,2,1
